Listing_Url,Detail_Url,Title,Vehicle_Information,Price,Vehicle_Description,Auction_Date_Time,Actual_Cash_Value,Images_Urls,Video_Url,Images_Names,Video_Name
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37202019~US,2018 DODGE JOURNEY SE,36726136,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"125,813mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37218759~US,2021 TOYOTA COROLLA SE/NIGHTSHADE/APEX SE,36742863,Columbus(OH),Collision,,SALVAGE(Ohio),,,"33,897mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37220054~US,2018 HYUNDAI ELANTRA SEL,36744157,ShadySpring(WV),Collision,,SALVAGECERTIFICATE(WestVirginia),,,"66,695mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37216717~US,2019 CHEVROLET CAMARO 2SS,36740821,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37263051~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37230445~US,2022 FORD MUSTANG GT,36754525,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37264298~US,2019 KIA OPTIMA LX,36788330,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"133,508mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37258578~US,2019 KIA SPORTAGE LX,36782610,AtlantaSouth(GA),Theft,,BILLOFSALE(Georgia),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37261190~US,2018 NISSAN VERSA SEDAN S PLUS,36785222,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"120,542mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37262792~US,2023 CHEVROLET CAMARO 1SS,36786825,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"10,182mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37271192~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37271182~US,2020 CHEVROLET EQUINOX LT,36795194,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"45,238mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37230552~US,2019 RAM 1500 BIG HORN/LONE STAR,36754632,Columbus(OH),Theft,,SALVAGE(Ohio),,,"57,520mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37265734~US,2019 CHEVROLET TRAX LS,36789766,Columbus(OH),Collision,,SALVAGE(Ohio),,,"38,828mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37277058~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37271881~US,2019 HYUNDAI TUCSON SE,36795893,AtlantaSouth(GA),Theft,,SALVAGE(Georgia),,,"155,663mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37278548~US,2020 CHEVROLET MALIBU LS,36802558,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"56,494mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37283120~US,2018 DODGE JOURNEY SXT,36807094,AtlantaSouth(GA),Collision,,BILLOFSALE(Georgia),,,"73,280mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37278430~US,2019 NISSAN ROGUE S,36802440,Indianapolis(IN),Collision,,SALVAGE(Indiana),,,"22,646mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37281401~US,2021 TESLA MODEL 3 STANDARD RANGE PLUS,36805375,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"16,758mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37285484~US,2019 KIA SORENTO LX,36809459,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"117,340mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37285154~US,2021 JEEP WRANGLER UNLIMITED SPORT S,36809128,Columbus(OH),Collision,,SALVAGE(Ohio),,,"52,071mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37285957~US,2018 NISSAN ALTIMA 2.5 SR,36809930,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,1mi(Actual),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37286612~US,2018 JEEP WRANGLER JK UNLIMITED ALTITUDE,36810585,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"13,278mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37301244~US,2018 FORD EXPLORER LIMITED,36825141,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"100,024mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37289683~US,2020 KIA SORENTO LX,36813654,Columbus(OH),Collision,,SALVAGE(Ohio),,,"76,944mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37289756~US,2019 FORD ESCAPE SE,36813727,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"92,673mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37304052~US,2018 TOYOTA CAMRY LE/SE/XLE/L,36827909,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"79,264mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37301761~US,2020 CHEVROLET CAMARO 1SS,36825658,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"24,469mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37307331~US,2018 NISSAN ALTIMA 2.5 S,36831188,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"148,595mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37306883~US,2019 CHEVROLET IMPALA LT,36830740,Raleigh(NC),Theft,,SALVAGE(NorthCarolina),,,"86,427mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37309746~US,2018 HYUNDAI TUCSON SPORT,36833603,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"34,041mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37305977~US,2022 VOLKSWAGEN TIGUAN SE,36829834,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"16,291mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37308763~US,2019 HONDA HR-V LX,36832620,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"98,074mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37311265~US,2018 CHEVROLET SILVERADO 1500 LT,36835123,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"106,840mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37316181~US,2020 TOYOTA RAV4 LE,36840035,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"44,309mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37316586~US,2018 TOYOTA COROLLA L/LE/XLE/SE/XSE,36840440,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"106,550mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37316812~US,2020 CHEVROLET TRAX LT,36840666,ShadySpring(WV),Collision,,SALVAGECERTIFICATE(WestVirginia),,,"26,319mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37322756~US,2020 JEEP COMPASS LATITUDE,36846610,Columbus(OH),Collision,,SALVAGE(Ohio),,,"69,756mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37323378~US,2019 BUICK ENCORE PREFERRED,36847232,Columbus(OH),Collision,,SALVAGE(Ohio),,,"9,613mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37329578~US,2018 TOYOTA RAV4 LE,36853405,Columbus(OH),Collision,,SALVAGE(Ohio),,,"41,781mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37330174~US,2019 NISSAN SENTRA S,36854001,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"57,224mi(NotActual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37330930~US,2020 INFINITI Q50 3.0T LUXE,36854757,Columbus(OH),Collision,,SALVAGE(Ohio),,,"80,430mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37335721~US,2019 CHEVROLET CRUZE LT,36859547,Columbus(OH),Collision,,SALVAGE(Ohio),,,"81,955mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37334259~US,2019 CHEVROLET TRAX LT,36858085,Columbus(OH),Collision,,SALVAGE(Ohio),,,"58,412mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37338998~US,2021 HYUNDAI SONATA SE,36862801,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"25,892mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37340305~US,2020 NISSAN VERSA S,36864107,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"80,935mi(NotActual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37341721~US,2018 RAM 1500 EXPRESS,36865522,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"91,738mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37343696~US,2019 NISSAN SENTRA S,36867496,AtlantaSouth(GA),Collision,,BILLOFSALE(Georgia),,,"118,391mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37350678~US,2019 CHEVROLET CRUZE LT,36874447,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"51,827mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37349850~US,2020 JAGUAR XE S,36873619,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"46,543mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37349638~US,2020 NISSAN ALTIMA 2.5 S,36873407,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"67,492mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37356690~US,2019 HONDA ACCORD SEDAN LX 1.5T,36880458,Columbus(OH),Collision,,SALVAGE(Ohio),,,"59,725mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37349992~US,2021 KIA FORTE LXS,36873761,Indianapolis(IN),Collision,,SALVAGE(Indiana),,,"49,195mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37356832~US,2019 FORD FUSION SE,36880600,Raleigh(NC),Other,,SALVAGE(NorthCarolina),,,"40,714mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37360630~US,2020 TOYOTA COROLLA SE/NIGHTSHADE,36884349,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37361312~US,2019 DODGE CHALLENGER SXT,36885031,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"70,417mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37363579~US,2020 HYUNDAI ELANTRA SEL,36887297,Raleigh(NC),Theft,,SALVAGE(NorthCarolina),,,1mi(InoperableDigitalDash),Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37376820~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37371031~US,2022 TOYOTA CAMRY HYBRID XSE,36894735,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37361025~US,2019 MITSUBISHI OUTLANDER SPORT 2.0,36884744,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"106,666mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37368801~US,2018 FORD MUSTANG GT,36892520,Columbus(OH),Collision,,SALVAGE(Ohio),,,"29,835mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37364750~US,2022 GMC SIERRA 1500 DENALI,36888469,Columbus(OH),Collision,,SALVAGE(Ohio),,,"5,559mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37388493~US,2022 HYUNDAI VENUE LIMITED,36912131,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"2,979mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37384626~US,2019 CHEVROLET COLORADO 2WD WORK TRUCK,36908265,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"49,680mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37396425~US,2020 KIA FORTE GT-LINE,36919995,AtlantaSouth(GA),Collision,,SALVAGE(Georgia),,,"18,277mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37409816~US,2019 KIA SPORTAGE LX,36933352,Columbus(OH),Collision,,SALVAGE(Ohio),,,"36,942mi(NotActual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37396427~US,2020 HONDA CIVIC SEDAN EX,36919997,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"42,832mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37403184~US,2022 NISSAN PATHFINDER PLATINUM,36926754,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,"34,891mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37401465~US,2019 HONDA CIVIC SI COUPE,36925034,Columbus(OH),Collision,,SALVAGE(Ohio),,,"113,643mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37414884~US,2018 NISSAN FRONTIER SV,36938419,Raleigh(NC),Collision,,SALVAGE(NorthCarolina),,,1mi(InoperableDigitalDash),Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37458076~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37415112~US,2018 FORD EDGE SEL,36938647,Columbus(OH),Collision,,SALVAGE(Ohio),,,"139,662mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37456243~US,2019 CHEVROLET TRAX LS,36979633,Columbus(OH),Collision,,SALVAGE(Ohio),,,"57,253mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37422566~US,2020 HYUNDAI TUCSON SE,36946083,Columbus(OH),Collision,,SALVAGE(Ohio),,,"31,691mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37419213~US,2018 FORD TAURUS SE,36942731,Columbus(OH),Other,,SALVAGE(Ohio),,,"118,390mi(Actual)",Deployed
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37450788~US,2019 SUBARU FORESTER PREMIUM,36974179,Columbus(OH),Collision,,SALVAGE(Ohio),,,"53,668mi(Actual)",Deployed
Listing_Url,Detail_Url,Title,Stock,Selling Branch,Loss,Primary_Damage,Title/Sale_Doc,Start_Code,Key,Odometer,Airbags
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37500683~US,2018 CHEVROLET TRAX LT,37023979,Columbus(OH),Collision,FrontEnd,SALVAGE(Ohio),,,"53,530mi(Actual)",Intact
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37053709~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37083858~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37104643~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/36997791~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37017324~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/36953118~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37111195~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37156838~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37161320~US,,,,,,,,,,
https://www.iaai.com/Search?url=QcS%2bxh3YwCeDU1vr3fjt1Dj1kxr2PKw62TMD4KYIpIA%3d -> (page_no 1),https://www.iaai.com/VehicleDetail/37188421~US,,,,,,,,,,
